Sample_1,Sample_2,Jaccard_Similarity
SAM_026,SAM_052,0.0
SAM_026,SAM_053,0.3333333333333333
SAM_026,SAM_054,0.1818181818181818
SAM_026,SAM_055,0.0
SAM_026,SAM_056,0.1428571428571428
SAM_026,SAM_057,0.0
SAM_026,SAM_058,0.0
SAM_026,SAM_059,0.1111111111111111
SAM_026,SAM_060,0.125
SAM_026,SAM_061,0.0909090909090909
SAM_026,SAM_062,0.1111111111111111
SAM_026,SAM_063,0.0
SAM_026,SAM_064,0.0
SAM_026,SAM_065,0.0
SAM_026,SAM_066,0.0
SAM_026,SAM_067,0.0
SAM_026,SAM_068,0.0
SAM_026,SAM_069,0.0
SAM_026,SAM_070,0.1666666666666666
SAM_026,SAM_071,0.0
SAM_026,SAM_072,0.1666666666666666
SAM_026,SAM_073,0.0
SAM_026,SAM_074,0.0
SAM_026,SAM_075,0.0
SAM_026,SAM_076,0.1428571428571428
SAM_026,SAM_077,0.0
SAM_026,SAM_078,0.1428571428571428
SAM_026,SAM_079,0.1111111111111111
SAM_026,SAM_080,0.0
SAM_026,SAM_081,0.0
SAM_026,SAM_082,0.2222222222222222
SAM_026,SAM_083,0.3333333333333333
SAM_026,SAM_084,0.0
SAM_026,SAM_085,0.0
SAM_026,SAM_086,0.1
SAM_026,SAM_087,0.0
SAM_026,SAM_088,0.1111111111111111
SAM_026,SAM_089,0.1538461538461538
SAM_026,SAM_090,0.1666666666666666
SAM_026,SAM_091,0.0
SAM_026,SAM_092,0.0
SAM_026,SAM_093,0.0
SAM_026,SAM_094,0.1428571428571428
SAM_026,SAM_095,0.1111111111111111
SAM_026,SAM_096,0.0
SAM_026,SAM_097,0.0
SAM_026,SAM_098,0.1428571428571428
SAM_026,SAM_099,0.1111111111111111
SAM_026,SAM_100,0.0
SAM_027,SAM_028,0.2727272727272727
SAM_027,SAM_029,0.0714285714285714
SAM_027,SAM_030,0.25
SAM_027,SAM_031,0.1666666666666666
SAM_027,SAM_032,0.1538461538461538
SAM_027,SAM_033,0.5
SAM_027,SAM_034,0.1666666666666666
SAM_027,SAM_035,0.2857142857142857
SAM_027,SAM_036,0.2727272727272727
SAM_027,SAM_037,0.2307692307692307
SAM_027,SAM_038,0.2857142857142857
SAM_027,SAM_039,0.4166666666666667
SAM_027,SAM_040,0.25
SAM_027,SAM_041,0.3125
SAM_027,SAM_042,0.0909090909090909
SAM_027,SAM_043,0.2941176470588235
SAM_027,SAM_044,0.2727272727272727
SAM_027,SAM_045,0.3333333333333333
SAM_027,SAM_046,0.0769230769230769
SAM_027,SAM_047,0.3333333333333333
SAM_027,SAM_048,0.125
SAM_027,SAM_049,0.4545454545454545
SAM_027,SAM_050,0.2
SAM_027,SAM_051,0.3333333333333333
SAM_027,SAM_052,0.3846153846153846
SAM_027,SAM_053,0.2
SAM_027,SAM_054,0.3125
SAM_027,SAM_055,0.2307692307692307
SAM_027,SAM_056,0.3333333333333333
SAM_027,SAM_057,0.3076923076923077
SAM_027,SAM_058,0.2666666666666666
SAM_027,SAM_059,0.3846153846153846
SAM_027,SAM_060,0.3076923076923077
SAM_027,SAM_061,0.25
SAM_027,SAM_062,0.125
SAM_027,SAM_063,0.3333333333333333
SAM_027,SAM_064,0.2307692307692307
SAM_027,SAM_065,0.1666666666666666
SAM_027,SAM_066,0.0
SAM_027,SAM_067,0.25
SAM_027,SAM_068,0.3333333333333333
SAM_027,SAM_069,0.3076923076923077
SAM_027,SAM_070,0.25
SAM_027,SAM_071,0.3333333333333333
SAM_027,SAM_072,0.25
SAM_027,SAM_073,0.6153846153846154
SAM_027,SAM_074,0.2307692307692307
SAM_027,SAM_075,0.2666666666666666
SAM_027,SAM_076,0.3333333333333333
SAM_027,SAM_077,0.0833333333333333
SAM_027,SAM_078,0.2307692307692307
SAM_027,SAM_079,0.2857142857142857
SAM_027,SAM_080,0.3
SAM_027,SAM_081,0.3571428571428571
SAM_027,SAM_082,0.3571428571428571
SAM_027,SAM_083,0.2307692307692307
SAM_027,SAM_084,0.0
SAM_027,SAM_085,0.0769230769230769
SAM_027,SAM_086,0.3571428571428571
SAM_027,SAM_087,0.0909090909090909
SAM_027,SAM_088,0.3846153846153846
SAM_027,SAM_089,0.2105263157894736
SAM_027,SAM_090,0.25
SAM_027,SAM_091,0.1538461538461538
SAM_027,SAM_092,0.4166666666666667
SAM_027,SAM_093,0.3636363636363636
SAM_027,SAM_094,0.2307692307692307
SAM_027,SAM_095,0.3846153846153846
SAM_027,SAM_096,0.3846153846153846
SAM_027,SAM_097,0.2307692307692307
SAM_027,SAM_098,0.2307692307692307
SAM_027,SAM_099,0.3846153846153846
SAM_027,SAM_100,0.2666666666666666
SAM_028,SAM_029,0.0
SAM_028,SAM_030,0.0
SAM_028,SAM_031,0.0
SAM_028,SAM_032,0.125
SAM_028,SAM_033,0.3333333333333333
SAM_028,SAM_034,0.0
SAM_028,SAM_035,0.2
SAM_028,SAM_036,0.0
SAM_028,SAM_037,0.25
SAM_028,SAM_038,0.2
SAM_028,SAM_039,0.1
SAM_028,SAM_040,0.125
SAM_028,SAM_041,0.25
SAM_028,SAM_042,0.2
SAM_028,SAM_043,0.2307692307692307
SAM_028,SAM_044,0.1428571428571428
SAM_028,SAM_045,0.2727272727272727
SAM_028,SAM_046,0.0
SAM_028,SAM_047,0.25
SAM_028,SAM_048,0.0
SAM_028,SAM_049,0.4285714285714285
SAM_028,SAM_050,0.2
SAM_028,SAM_051,0.4285714285714285
SAM_028,SAM_052,0.2
SAM_028,SAM_053,0.0
SAM_028,SAM_054,0.25
SAM_028,SAM_055,0.1111111111111111
SAM_028,SAM_056,0.25
SAM_028,SAM_057,0.2222222222222222
SAM_028,SAM_058,0.1818181818181818
SAM_028,SAM_059,0.5
SAM_028,SAM_060,0.2222222222222222
SAM_028,SAM_061,0.1666666666666666
SAM_028,SAM_062,0.0909090909090909
SAM_028,SAM_063,0.4285714285714285
SAM_028,SAM_064,0.4285714285714285
SAM_028,SAM_065,0.1428571428571428
SAM_028,SAM_066,0.0
SAM_028,SAM_067,0.125
SAM_028,SAM_068,0.25
SAM_028,SAM_069,0.2222222222222222
SAM_028,SAM_070,0.0
SAM_028,SAM_071,0.2727272727272727
SAM_028,SAM_072,0.2857142857142857
SAM_028,SAM_073,0.25
SAM_028,SAM_074,0.1111111111111111
SAM_028,SAM_075,0.3
SAM_028,SAM_076,0.0
SAM_028,SAM_077,0.1666666666666666
SAM_028,SAM_078,0.4285714285714285
SAM_028,SAM_079,0.3333333333333333
SAM_028,SAM_080,0.1666666666666666
SAM_028,SAM_081,0.1818181818181818
SAM_028,SAM_082,0.1818181818181818
SAM_028,SAM_083,0.0
SAM_028,SAM_084,0.0
SAM_028,SAM_085,0.0
SAM_028,SAM_086,0.4444444444444444
SAM_028,SAM_087,0.2
SAM_028,SAM_088,0.5
SAM_028,SAM_089,0.1333333333333333
SAM_028,SAM_090,0.125
SAM_028,SAM_091,0.125
SAM_028,SAM_092,0.375
SAM_028,SAM_093,0.2857142857142857
SAM_028,SAM_094,0.1111111111111111
SAM_028,SAM_095,0.0909090909090909
SAM_028,SAM_096,0.3333333333333333
SAM_028,SAM_097,0.1111111111111111
SAM_028,SAM_098,0.25
SAM_028,SAM_099,0.2
SAM_028,SAM_100,0.0833333333333333
SAM_029,SAM_030,0.25
SAM_029,SAM_031,0.125
SAM_029,SAM_032,0.1111111111111111
SAM_029,SAM_033,0.1818181818181818
SAM_029,SAM_034,0.125
SAM_029,SAM_035,0.0833333333333333
SAM_029,SAM_036,0.125
SAM_029,SAM_037,0.0
SAM_029,SAM_038,0.0
SAM_029,SAM_039,0.0909090909090909
SAM_029,SAM_040,0.0
SAM_029,SAM_041,0.1428571428571428
SAM_029,SAM_042,0.0
SAM_029,SAM_043,0.1333333333333333
SAM_029,SAM_044,0.125
SAM_029,SAM_045,0.0714285714285714
SAM_029,SAM_046,0.0
SAM_029,SAM_047,0.1
SAM_029,SAM_048,0.4444444444444444
SAM_029,SAM_049,0.1
SAM_029,SAM_050,0.0833333333333333
SAM_029,SAM_051,0.0
SAM_029,SAM_052,0.1818181818181818
SAM_029,SAM_053,0.1666666666666666
SAM_029,SAM_054,0.0
SAM_029,SAM_055,0.1
SAM_029,SAM_056,0.0
SAM_029,SAM_057,0.0909090909090909
SAM_029,SAM_058,0.0769230769230769
SAM_029,SAM_059,0.0
SAM_029,SAM_060,0.0
SAM_029,SAM_061,0.0
SAM_029,SAM_062,0.0833333333333333
SAM_029,SAM_063,0.1
SAM_029,SAM_064,0.0
SAM_029,SAM_065,0.0
SAM_029,SAM_066,0.1666666666666666
SAM_029,SAM_067,0.0
SAM_029,SAM_068,0.1
SAM_029,SAM_069,0.0909090909090909
SAM_029,SAM_070,0.25
SAM_029,SAM_071,0.1538461538461538
SAM_029,SAM_072,0.0
SAM_029,SAM_073,0.1428571428571428
SAM_029,SAM_074,0.2222222222222222
SAM_029,SAM_075,0.0
SAM_029,SAM_076,0.1
SAM_029,SAM_077,0.0
SAM_029,SAM_078,0.0
SAM_029,SAM_079,0.0833333333333333
SAM_029,SAM_080,0.1428571428571428
SAM_029,SAM_081,0.0769230769230769
SAM_029,SAM_082,0.0769230769230769
SAM_029,SAM_083,0.0
SAM_029,SAM_084,0.0
SAM_029,SAM_085,0.125
SAM_029,SAM_086,0.1666666666666666
SAM_029,SAM_087,0.1666666666666666
SAM_029,SAM_088,0.0833333333333333
SAM_029,SAM_089,0.2
SAM_029,SAM_090,0.0
SAM_029,SAM_091,0.0
SAM_029,SAM_092,0.0909090909090909
SAM_029,SAM_093,0.1111111111111111
SAM_029,SAM_094,0.1
SAM_029,SAM_095,0.0833333333333333
SAM_029,SAM_096,0.1818181818181818
SAM_029,SAM_097,0.2222222222222222
SAM_029,SAM_098,0.0
SAM_029,SAM_099,0.0
SAM_029,SAM_100,0.1666666666666666
SAM_030,SAM_031,0.2857142857142857
SAM_030,SAM_032,0.25
SAM_030,SAM_033,0.3
SAM_030,SAM_034,0.2857142857142857
SAM_030,SAM_035,0.1818181818181818
SAM_030,SAM_036,0.125
SAM_030,SAM_037,0.0
SAM_030,SAM_038,0.0833333333333333
SAM_030,SAM_039,0.2
SAM_030,SAM_040,0.4285714285714285
SAM_030,SAM_041,0.0666666666666666
SAM_030,SAM_042,0.1666666666666666
SAM_030,SAM_043,0.2142857142857142
SAM_030,SAM_044,0.125
SAM_030,SAM_045,0.1538461538461538
SAM_030,SAM_046,0.125
SAM_030,SAM_047,0.1
SAM_030,SAM_048,0.3
SAM_030,SAM_049,0.2222222222222222
SAM_030,SAM_050,0.1818181818181818
SAM_030,SAM_051,0.1
SAM_030,SAM_052,0.3
SAM_030,SAM_053,0.1666666666666666
SAM_030,SAM_054,0.2307692307692307
SAM_030,SAM_055,0.1
SAM_030,SAM_056,0.0
SAM_030,SAM_057,0.2
SAM_030,SAM_058,0.1666666666666666
SAM_030,SAM_059,0.1818181818181818
SAM_030,SAM_060,0.0
SAM_030,SAM_061,0.1538461538461538
SAM_030,SAM_062,0.1818181818181818
SAM_030,SAM_063,0.1
SAM_030,SAM_064,0.1
SAM_030,SAM_065,0.125
SAM_030,SAM_066,0.1666666666666666
SAM_030,SAM_067,0.0
SAM_030,SAM_068,0.1
SAM_030,SAM_069,0.3333333333333333
SAM_030,SAM_070,0.1111111111111111
SAM_030,SAM_071,0.1538461538461538
SAM_030,SAM_072,0.0
SAM_030,SAM_073,0.3333333333333333
SAM_030,SAM_074,0.1
SAM_030,SAM_075,0.0769230769230769
SAM_030,SAM_076,0.2222222222222222
SAM_030,SAM_077,0.1428571428571428
SAM_030,SAM_078,0.0
SAM_030,SAM_079,0.1818181818181818
SAM_030,SAM_080,0.1428571428571428
SAM_030,SAM_081,0.2727272727272727
SAM_030,SAM_082,0.0769230769230769
SAM_030,SAM_083,0.1
SAM_030,SAM_084,0.0
SAM_030,SAM_085,0.125
SAM_030,SAM_086,0.0769230769230769
SAM_030,SAM_087,0.1666666666666666
SAM_030,SAM_088,0.0833333333333333
SAM_030,SAM_089,0.2
SAM_030,SAM_090,0.1111111111111111
SAM_030,SAM_091,0.0
SAM_030,SAM_092,0.2
SAM_030,SAM_093,0.1111111111111111
SAM_030,SAM_094,0.375
SAM_030,SAM_095,0.3
SAM_030,SAM_096,0.0833333333333333
SAM_030,SAM_097,0.2222222222222222
SAM_030,SAM_098,0.1
SAM_030,SAM_099,0.0833333333333333
SAM_030,SAM_100,0.2727272727272727
SAM_031,SAM_032,0.125
SAM_031,SAM_033,0.0909090909090909
SAM_031,SAM_034,0.1428571428571428
SAM_031,SAM_035,0.2
SAM_031,SAM_036,0.3333333333333333
SAM_031,SAM_037,0.0
SAM_031,SAM_038,0.0
SAM_031,SAM_039,0.1
SAM_031,SAM_040,0.125
SAM_031,SAM_041,0.0
SAM_031,SAM_042,0.2
SAM_031,SAM_043,0.1428571428571428
SAM_031,SAM_044,0.3333333333333333
SAM_031,SAM_045,0.0
SAM_031,SAM_046,0.0
SAM_031,SAM_047,0.25
SAM_031,SAM_048,0.3333333333333333
SAM_031,SAM_049,0.1111111111111111
SAM_031,SAM_050,0.0909090909090909
SAM_031,SAM_051,0.1111111111111111
SAM_031,SAM_052,0.0909090909090909
SAM_031,SAM_053,0.2
SAM_031,SAM_054,0.0714285714285714
SAM_031,SAM_055,0.0
SAM_031,SAM_056,0.0
SAM_031,SAM_057,0.2222222222222222
SAM_031,SAM_058,0.3
SAM_031,SAM_059,0.0909090909090909
SAM_031,SAM_060,0.2222222222222222
SAM_031,SAM_061,0.1666666666666666
SAM_031,SAM_062,0.0
SAM_031,SAM_063,0.0
SAM_031,SAM_064,0.1111111111111111
SAM_031,SAM_065,0.0
SAM_031,SAM_066,0.2
SAM_031,SAM_067,0.125
SAM_031,SAM_068,0.0
SAM_031,SAM_069,0.375
SAM_031,SAM_070,0.2857142857142857
SAM_031,SAM_071,0.1666666666666666
SAM_031,SAM_072,0.0
SAM_031,SAM_073,0.25
SAM_031,SAM_074,0.25
SAM_031,SAM_075,0.1818181818181818
SAM_031,SAM_076,0.25
SAM_031,SAM_077,0.0
SAM_031,SAM_078,0.0
SAM_031,SAM_079,0.2
SAM_031,SAM_080,0.4
SAM_031,SAM_081,0.1818181818181818
SAM_031,SAM_082,0.0
SAM_031,SAM_083,0.0
SAM_031,SAM_084,0.0
SAM_031,SAM_085,0.0
SAM_031,SAM_086,0.0833333333333333
SAM_031,SAM_087,0.2
SAM_031,SAM_088,0.0
SAM_031,SAM_089,0.1333333333333333
SAM_031,SAM_090,0.0
SAM_031,SAM_091,0.0
SAM_031,SAM_092,0.1
SAM_031,SAM_093,0.125
SAM_031,SAM_094,0.25
SAM_031,SAM_095,0.3333333333333333
SAM_031,SAM_096,0.2
SAM_031,SAM_097,0.1111111111111111
SAM_031,SAM_098,0.0
SAM_031,SAM_099,0.0909090909090909
SAM_031,SAM_100,0.3
SAM_032,SAM_033,0.1818181818181818
SAM_032,SAM_034,0.0
SAM_032,SAM_035,0.0833333333333333
SAM_032,SAM_036,0.0
SAM_032,SAM_037,0.1
SAM_032,SAM_038,0.0833333333333333
SAM_032,SAM_039,0.2
SAM_032,SAM_040,0.25
SAM_032,SAM_041,0.0666666666666666
SAM_032,SAM_042,0.1666666666666666
SAM_032,SAM_043,0.1333333333333333
SAM_032,SAM_044,0.0
SAM_032,SAM_045,0.3636363636363636
SAM_032,SAM_046,0.0
SAM_032,SAM_047,0.1
SAM_032,SAM_048,0.1818181818181818
SAM_032,SAM_049,0.1
SAM_032,SAM_050,0.0
SAM_032,SAM_051,0.0
SAM_032,SAM_052,0.1818181818181818
SAM_032,SAM_053,0.0
SAM_032,SAM_054,0.1428571428571428
SAM_032,SAM_055,0.2222222222222222
SAM_032,SAM_056,0.1
SAM_032,SAM_057,0.2
SAM_032,SAM_058,0.2727272727272727
SAM_032,SAM_059,0.1818181818181818
SAM_032,SAM_060,0.0909090909090909
SAM_032,SAM_061,0.0714285714285714
SAM_032,SAM_062,0.1818181818181818
SAM_032,SAM_063,0.5714285714285714
SAM_032,SAM_064,0.2222222222222222
SAM_032,SAM_065,0.125
SAM_032,SAM_066,0.4
SAM_032,SAM_067,0.1111111111111111
SAM_032,SAM_068,0.375
SAM_032,SAM_069,0.0909090909090909
SAM_032,SAM_070,0.1111111111111111
SAM_032,SAM_071,0.0714285714285714
SAM_032,SAM_072,0.25
SAM_032,SAM_073,0.2307692307692307
SAM_032,SAM_074,0.2222222222222222
SAM_032,SAM_075,0.2727272727272727
SAM_032,SAM_076,0.0
SAM_032,SAM_077,0.1428571428571428
SAM_032,SAM_078,0.1
SAM_032,SAM_079,0.0833333333333333
SAM_032,SAM_080,0.0
SAM_032,SAM_081,0.1666666666666666
SAM_032,SAM_082,0.0
SAM_032,SAM_083,0.0
SAM_032,SAM_084,0.0
SAM_032,SAM_085,0.5
SAM_032,SAM_086,0.1666666666666666
SAM_032,SAM_087,0.0
SAM_032,SAM_088,0.1818181818181818
SAM_032,SAM_089,0.2
SAM_032,SAM_090,0.0
SAM_032,SAM_091,0.1111111111111111
SAM_032,SAM_092,0.2
SAM_032,SAM_093,0.1111111111111111
SAM_032,SAM_094,0.1
SAM_032,SAM_095,0.3
SAM_032,SAM_096,0.1818181818181818
SAM_032,SAM_097,0.2222222222222222
SAM_032,SAM_098,0.1
SAM_032,SAM_099,0.0833333333333333
SAM_032,SAM_100,0.2727272727272727
SAM_033,SAM_034,0.3333333333333333
SAM_033,SAM_035,0.3333333333333333
SAM_033,SAM_036,0.2
SAM_033,SAM_037,0.1666666666666666
SAM_033,SAM_038,0.3333333333333333
SAM_033,SAM_039,0.25
SAM_033,SAM_040,0.3
SAM_033,SAM_041,0.2666666666666666
SAM_033,SAM_042,0.1111111111111111
SAM_033,SAM_043,0.3333333333333333
SAM_033,SAM_044,0.2
SAM_033,SAM_045,0.2857142857142857
SAM_033,SAM_046,0.0909090909090909
SAM_033,SAM_047,0.2727272727272727
SAM_033,SAM_048,0.1428571428571428
SAM_033,SAM_049,0.5555555555555556
SAM_033,SAM_050,0.3333333333333333
SAM_033,SAM_051,0.2727272727272727
SAM_033,SAM_052,0.4545454545454545
SAM_033,SAM_053,0.1111111111111111
SAM_033,SAM_054,0.2666666666666666
SAM_033,SAM_055,0.2727272727272727
SAM_033,SAM_056,0.1666666666666666
SAM_033,SAM_057,0.3636363636363636
SAM_033,SAM_058,0.4166666666666667
SAM_033,SAM_059,0.3333333333333333
SAM_033,SAM_060,0.25
SAM_033,SAM_061,0.2
SAM_033,SAM_062,0.1428571428571428
SAM_033,SAM_063,0.4
SAM_033,SAM_064,0.1666666666666666
SAM_033,SAM_065,0.3333333333333333
SAM_033,SAM_066,0.0
SAM_033,SAM_067,0.1818181818181818
SAM_033,SAM_068,0.2727272727272727
SAM_033,SAM_069,0.25
SAM_033,SAM_070,0.1818181818181818
SAM_033,SAM_071,0.3846153846153846
SAM_033,SAM_072,0.1818181818181818
SAM_033,SAM_073,0.5833333333333334
SAM_033,SAM_074,0.1666666666666666
SAM_033,SAM_075,0.2142857142857142
SAM_033,SAM_076,0.2727272727272727
SAM_033,SAM_077,0.1
SAM_033,SAM_078,0.4
SAM_033,SAM_079,0.2307692307692307
SAM_033,SAM_080,0.2222222222222222
SAM_033,SAM_081,0.4166666666666667
SAM_033,SAM_082,0.4166666666666667
SAM_033,SAM_083,0.1666666666666666
SAM_033,SAM_084,0.1111111111111111
SAM_033,SAM_085,0.0909090909090909
SAM_033,SAM_086,0.4166666666666667
SAM_033,SAM_087,0.1111111111111111
SAM_033,SAM_088,0.3333333333333333
SAM_033,SAM_089,0.2352941176470588
SAM_033,SAM_090,0.3
SAM_033,SAM_091,0.0833333333333333
SAM_033,SAM_092,0.5
SAM_033,SAM_093,0.4444444444444444
SAM_033,SAM_094,0.1666666666666666
SAM_033,SAM_095,0.2307692307692307
SAM_033,SAM_096,0.3333333333333333
SAM_033,SAM_097,0.4
SAM_033,SAM_098,0.1666666666666666
SAM_033,SAM_099,0.1428571428571428
SAM_033,SAM_100,0.2142857142857142
SAM_034,SAM_035,0.3333333333333333
SAM_034,SAM_036,0.3333333333333333
SAM_034,SAM_037,0.0
SAM_034,SAM_038,0.2
SAM_034,SAM_039,0.1
SAM_034,SAM_040,0.125
SAM_034,SAM_041,0.0714285714285714
SAM_034,SAM_042,0.0
SAM_034,SAM_043,0.2307692307692307
SAM_034,SAM_044,0.1428571428571428
SAM_034,SAM_045,0.0769230769230769
SAM_034,SAM_046,0.1428571428571428
SAM_034,SAM_047,0.1111111111111111
SAM_034,SAM_048,0.0909090909090909
SAM_034,SAM_049,0.25
SAM_034,SAM_050,0.3333333333333333
SAM_034,SAM_051,0.1111111111111111
SAM_034,SAM_052,0.2
SAM_034,SAM_053,0.2
SAM_034,SAM_054,0.0714285714285714
SAM_034,SAM_055,0.25
SAM_034,SAM_056,0.0
SAM_034,SAM_057,0.2222222222222222
SAM_034,SAM_058,0.0833333333333333
SAM_034,SAM_059,0.0909090909090909
SAM_034,SAM_060,0.1
SAM_034,SAM_061,0.1666666666666666
SAM_034,SAM_062,0.0909090909090909
SAM_034,SAM_063,0.0
SAM_034,SAM_064,0.0
SAM_034,SAM_065,0.3333333333333333
SAM_034,SAM_066,0.0
SAM_034,SAM_067,0.125
SAM_034,SAM_068,0.0
SAM_034,SAM_069,0.2222222222222222
SAM_034,SAM_070,0.2857142857142857
SAM_034,SAM_071,0.2727272727272727
SAM_034,SAM_072,0.0
SAM_034,SAM_073,0.25
SAM_034,SAM_074,0.1111111111111111
SAM_034,SAM_075,0.0833333333333333
SAM_034,SAM_076,0.4285714285714285
SAM_034,SAM_077,0.0
SAM_034,SAM_078,0.1111111111111111
SAM_034,SAM_079,0.0909090909090909
SAM_034,SAM_080,0.1666666666666666
SAM_034,SAM_081,0.3
SAM_034,SAM_082,0.1818181818181818
SAM_034,SAM_083,0.25
SAM_034,SAM_084,0.2
SAM_034,SAM_085,0.0
SAM_034,SAM_086,0.1818181818181818
SAM_034,SAM_087,0.2
SAM_034,SAM_088,0.0909090909090909
SAM_034,SAM_089,0.1333333333333333
SAM_034,SAM_090,0.2857142857142857
SAM_034,SAM_091,0.0
SAM_034,SAM_092,0.1
SAM_034,SAM_093,0.2857142857142857
SAM_034,SAM_094,0.25
SAM_034,SAM_095,0.0909090909090909
SAM_034,SAM_096,0.0909090909090909
SAM_034,SAM_097,0.4285714285714285
SAM_034,SAM_098,0.25
SAM_034,SAM_099,0.0909090909090909
SAM_034,SAM_100,0.0833333333333333
SAM_035,SAM_036,0.3333333333333333
SAM_035,SAM_037,0.0769230769230769
SAM_035,SAM_038,0.2307692307692307
SAM_035,SAM_039,0.1538461538461538
SAM_035,SAM_040,0.0833333333333333
SAM_035,SAM_041,0.1875
SAM_035,SAM_042,0.0
SAM_035,SAM_043,0.25
SAM_035,SAM_044,0.2
SAM_035,SAM_045,0.2
SAM_035,SAM_046,0.0909090909090909
SAM_035,SAM_047,0.2727272727272727
SAM_035,SAM_048,0.1428571428571428
SAM_035,SAM_049,0.2727272727272727
SAM_035,SAM_050,0.3333333333333333
SAM_035,SAM_051,0.2727272727272727
SAM_035,SAM_052,0.1428571428571428
SAM_035,SAM_053,0.1111111111111111
SAM_035,SAM_054,0.1176470588235294
SAM_035,SAM_055,0.2727272727272727
SAM_035,SAM_056,0.0769230769230769
SAM_035,SAM_057,0.5
SAM_035,SAM_058,0.2142857142857142
SAM_035,SAM_059,0.2307692307692307
SAM_035,SAM_060,0.25
SAM_035,SAM_061,0.2857142857142857
SAM_035,SAM_062,0.1428571428571428
SAM_035,SAM_063,0.0769230769230769
SAM_035,SAM_064,0.1666666666666666
SAM_035,SAM_065,0.3333333333333333
SAM_035,SAM_066,0.0
SAM_035,SAM_067,0.3
SAM_035,SAM_068,0.0769230769230769
SAM_035,SAM_069,0.3636363636363636
SAM_035,SAM_070,0.3
SAM_035,SAM_071,0.3846153846153846
SAM_035,SAM_072,0.0833333333333333
SAM_035,SAM_073,0.3571428571428571
SAM_035,SAM_074,0.2727272727272727
SAM_035,SAM_075,0.3076923076923077
SAM_035,SAM_076,0.4
SAM_035,SAM_077,0.1
SAM_035,SAM_078,0.1666666666666666
SAM_035,SAM_079,0.1428571428571428
SAM_035,SAM_080,0.2222222222222222
SAM_035,SAM_081,0.3076923076923077
SAM_035,SAM_082,0.1333333333333333
SAM_035,SAM_083,0.1666666666666666
SAM_035,SAM_084,0.1111111111111111
SAM_035,SAM_085,0.0
SAM_035,SAM_086,0.3076923076923077
SAM_035,SAM_087,0.25
SAM_035,SAM_088,0.2307692307692307
SAM_035,SAM_089,0.1052631578947368
SAM_035,SAM_090,0.1818181818181818
SAM_035,SAM_091,0.0833333333333333
SAM_035,SAM_092,0.1538461538461538
SAM_035,SAM_093,0.3
SAM_035,SAM_094,0.2727272727272727
SAM_035,SAM_095,0.2307692307692307
SAM_035,SAM_096,0.2307692307692307
SAM_035,SAM_097,0.4
SAM_035,SAM_098,0.2727272727272727
SAM_035,SAM_099,0.3333333333333333
SAM_035,SAM_100,0.1333333333333333
SAM_036,SAM_037,0.0
SAM_036,SAM_038,0.2
SAM_036,SAM_039,0.2222222222222222
SAM_036,SAM_040,0.0
SAM_036,SAM_041,0.0714285714285714
SAM_036,SAM_042,0.0
SAM_036,SAM_043,0.2307692307692307
SAM_036,SAM_044,0.3333333333333333
SAM_036,SAM_045,0.0769230769230769
SAM_036,SAM_046,0.0
SAM_036,SAM_047,0.25
SAM_036,SAM_048,0.2
SAM_036,SAM_049,0.1111111111111111
SAM_036,SAM_050,0.2
SAM_036,SAM_051,0.1111111111111111
SAM_036,SAM_052,0.0909090909090909
SAM_036,SAM_053,0.5
SAM_036,SAM_054,0.0714285714285714
SAM_036,SAM_055,0.1111111111111111
SAM_036,SAM_056,0.1111111111111111
SAM_036,SAM_057,0.375
SAM_036,SAM_058,0.1818181818181818
SAM_036,SAM_059,0.0909090909090909
SAM_036,SAM_060,0.375
SAM_036,SAM_061,0.1666666666666666
SAM_036,SAM_062,0.0
SAM_036,SAM_063,0.0
SAM_036,SAM_064,0.0
SAM_036,SAM_065,0.1428571428571428
SAM_036,SAM_066,0.0
SAM_036,SAM_067,0.2857142857142857
SAM_036,SAM_068,0.0
SAM_036,SAM_069,0.2222222222222222
SAM_036,SAM_070,0.8
SAM_036,SAM_071,0.1666666666666666
SAM_036,SAM_072,0.125
SAM_036,SAM_073,0.25
SAM_036,SAM_074,0.25
SAM_036,SAM_075,0.1818181818181818
SAM_036,SAM_076,0.6666666666666666
SAM_036,SAM_077,0.0
SAM_036,SAM_078,0.1111111111111111
SAM_036,SAM_079,0.2
SAM_036,SAM_080,0.4
SAM_036,SAM_081,0.1818181818181818
SAM_036,SAM_082,0.1818181818181818
SAM_036,SAM_083,0.25
SAM_036,SAM_084,0.2
SAM_036,SAM_085,0.0
SAM_036,SAM_086,0.3
SAM_036,SAM_087,0.2
SAM_036,SAM_088,0.0909090909090909
SAM_036,SAM_089,0.0625
SAM_036,SAM_090,0.2857142857142857
SAM_036,SAM_091,0.0
SAM_036,SAM_092,0.1
SAM_036,SAM_093,0.2857142857142857
SAM_036,SAM_094,0.25
SAM_036,SAM_095,0.3333333333333333
SAM_036,SAM_096,0.2
SAM_036,SAM_097,0.25
SAM_036,SAM_098,0.1111111111111111
SAM_036,SAM_099,0.2
SAM_036,SAM_100,0.1818181818181818
SAM_037,SAM_038,0.1666666666666666
SAM_037,SAM_039,0.0833333333333333
SAM_037,SAM_040,0.1
SAM_037,SAM_041,0.1333333333333333
SAM_037,SAM_042,0.1428571428571428
SAM_037,SAM_043,0.125
SAM_037,SAM_044,0.0
SAM_037,SAM_045,0.2307692307692307
SAM_037,SAM_046,0.25
