Sample_1,Sample_2,Joint_Similarity,Common_Substance,Category
SAM_006,SAM_064,0.304347822505267,Caffeine,Adulterant
SAM_006,SAM_064,0.304347822505267,6-Monoacetylmorphine,Precursor
SAM_011,SAM_072,0.3042856860762992,Heroin,Active
SAM_007,SAM_029,0.3042516820888651,Cocaine,Active
SAM_009,SAM_072,0.3042477637169788,Heroin,Active
SAM_071,SAM_090,0.3041813602941359,Heroin,Active
SAM_071,SAM_090,0.3041813602941359,Phenacetin,Adulterant
SAM_053,SAM_057,0.3041504275512484,Cocaine,Active
SAM_003,SAM_038,0.3040721203816924,Diacetamate,Unknown
SAM_063,SAM_090,0.3040063238204071,Meconine,Precursor
SAM_066,SAM_089,0.3039949180186256,Noscapine,Precursor
SAM_066,SAM_089,0.3039949180186256,6-Monoacetylmorphine,Precursor
SAM_032,SAM_037,0.3038592986206032,Caffeine,Adulterant
SAM_048,SAM_081,0.3038572003697448,6-Monoacetylmorphine,Precursor
SAM_048,SAM_081,0.3038572003697448,Cocaine,Active
SAM_019,SAM_045,0.3037243606162695,Ecgonidine methyl ester,Precursor
SAM_019,SAM_045,0.3037243606162695,Hydrocotarnine,Precursor
SAM_027,SAM_029,0.3035924086384718,Cocaine,Active
SAM_040,SAM_062,0.3034695693002732,Phenacetin,Adulterant
SAM_032,SAM_047,0.3034308432008236,Caffeine,Adulterant
SAM_031,SAM_092,0.3033542232823953,Cocaine,Active
SAM_010,SAM_056,0.3033298699539694,Acetylcodeine,Precursor
SAM_072,SAM_097,0.303293846095182,Heroin,Active
SAM_072,SAM_097,0.303293846095182,Caffeine,Adulterant
SAM_029,SAM_089,0.3032328290920822,Delta9-THC,Active
SAM_029,SAM_089,0.3032328290920822,Noscapine,Precursor
SAM_029,SAM_089,0.3032328290920822,Benzoic acid,Unknown
SAM_007,SAM_014,0.3032171202847755,Acetaminophen,Adulterant
SAM_007,SAM_014,0.3032171202847755,Caffeine,Adulterant
SAM_056,SAM_062,0.3031451037378787,Caffeine,Adulterant
SAM_042,SAM_052,0.3031124725207723,Acetylcodeine,Precursor
SAM_054,SAM_076,0.3029514698563591,Papaverine,Precursor
SAM_054,SAM_076,0.3029514698563591,Phenacetin,Adulterant
SAM_029,SAM_057,0.3029279439430427,Cocaine,Active
SAM_061,SAM_087,0.3028657879257194,Ecgonidine methyl ester,Precursor
SAM_006,SAM_072,0.3027123874570399,Acetylcodeine,Precursor
SAM_006,SAM_072,0.3027123874570399,Heroin,Active
SAM_006,SAM_072,0.3027123874570399,Caffeine,Adulterant
SAM_014,SAM_034,0.3026276550402409,Diacetamate,Unknown
SAM_034,SAM_089,0.3025847490433041,Tropacocaine,Precursor
SAM_034,SAM_089,0.3025847490433041,Phenacetin,Adulterant
SAM_018,SAM_031,0.3025636675006296,6-Monoacetylmorphine,Precursor
SAM_030,SAM_036,0.3025068165876513,Cocaine,Active
SAM_021,SAM_062,0.3024314173274868,Phenacetin,Adulterant
SAM_019,SAM_028,0.3022807882990676,Ecgonidine methyl ester,Precursor
SAM_022,SAM_092,0.3022399728742278,Cocaine,Active
SAM_078,SAM_084,0.3021286244930488,Diacetamate,Unknown
SAM_054,SAM_055,0.3016285828977182,Heroin,Active
SAM_054,SAM_055,0.3016285828977182,Phenacetin,Adulterant
SAM_070,SAM_092,0.3015755321729931,Cocaine,Active
SAM_002,SAM_025,0.3015552975240924,Meconine,Precursor
SAM_010,SAM_028,0.3015121370118594,Acetylcodeine,Precursor
SAM_053,SAM_082,0.3014975791358451,Papaverine,Precursor
SAM_028,SAM_044,0.3014947185924712,Meconine,Precursor
SAM_066,SAM_086,0.3012623503690396,Noscapine,Precursor
SAM_091,SAM_094,0.3012184333686738,Heroin,Active
SAM_042,SAM_063,0.3011560492259344,Acetylcodeine,Precursor
SAM_024,SAM_076,0.3010521778958977,Papaverine,Precursor
SAM_062,SAM_089,0.3009184835073775,Triacetin,Unknown
SAM_062,SAM_089,0.3009184835073775,Phenacetin,Adulterant
SAM_002,SAM_028,0.3008634602602144,Meconine,Precursor
SAM_031,SAM_032,0.3007104081616292,6-Monoacetylmorphine,Precursor
SAM_056,SAM_094,0.3006656671235407,Papaverine,Precursor
SAM_018,SAM_100,0.300658212415845,Noscapine,Precursor
SAM_018,SAM_100,0.300658212415845,6-Monoacetylmorphine,Precursor
SAM_009,SAM_014,0.3006275467832481,Heroin,Active
SAM_052,SAM_064,0.3005162922226652,Acetylcodeine,Precursor
SAM_023,SAM_058,0.3004514727808903,Diacetamate,Unknown
SAM_018,SAM_069,0.3004219218411065,Ecgonidine methyl ester,Precursor
SAM_018,SAM_069,0.3004219218411065,6-Monoacetylmorphine,Precursor
SAM_018,SAM_091,0.3004100916961891,Caffeine,Adulterant
SAM_027,SAM_048,0.3003438932902108,Acetaminophen,Adulterant
SAM_027,SAM_048,0.3003438932902108,Cocaine,Active
SAM_052,SAM_065,0.300301347666105,Phenacetin,Adulterant
SAM_022,SAM_070,0.3002991264503699,Cocaine,Active
SAM_035,SAM_082,0.3002162945955085,Diacetamate,Unknown
SAM_035,SAM_082,0.3002162945955085,Phenacetin,Adulterant
SAM_088,SAM_100,0.3001969196028155,Acetylcodeine,Precursor
SAM_088,SAM_100,0.3001969196028155,Noscapine,Precursor
SAM_018,SAM_030,0.3000839755720283,6-Monoacetylmorphine,Precursor
SAM_048,SAM_059,0.300080600850471,6-Monoacetylmorphine,Precursor
SAM_034,SAM_039,0.300030763821463,Phenacetin,Adulterant
SAM_015,SAM_035,0.2999433303000747,Diacetamate,Unknown
SAM_015,SAM_035,0.2999433303000747,Cocaine,Active
SAM_002,SAM_096,0.2998259380419936,Meconine,Precursor
SAM_041,SAM_083,0.2998047381060997,Papaverine,Precursor
SAM_041,SAM_083,0.2998047381060997,Phenacetin,Adulterant
SAM_026,SAM_079,0.2997778222811023,Papaverine,Precursor
SAM_065,SAM_092,0.2994786803593522,Caffeine,Adulterant
SAM_085,SAM_096,0.2994780006479373,Noscapine,Precursor
SAM_046,SAM_067,0.2994686316302933,Heroin,Active
SAM_039,SAM_077,0.2994065129090488,Hydrocotarnine,Precursor
SAM_032,SAM_056,0.299403051793658,Caffeine,Adulterant
SAM_019,SAM_075,0.2992754133705098,Ecgonidine methyl ester,Precursor
SAM_019,SAM_075,0.2992754133705098,6-Monoacetylmorphine,Precursor
SAM_009,SAM_076,0.2992569022743081,Phenacetin,Adulterant
SAM_014,SAM_083,0.2991902507762257,Diacetamate,Unknown
SAM_018,SAM_049,0.2991323779289948,Caffeine,Adulterant
SAM_027,SAM_087,0.2988413760227831,Cocaine,Active
SAM_038,SAM_080,0.2985873036236029,Acetylcodeine,Precursor
SAM_082,SAM_100,0.2985374299475378,Acetylcodeine,Precursor
SAM_082,SAM_100,0.2985374299475378,Acetaminophen TMS,Adulterant
SAM_082,SAM_091,0.2984962070857754,Acetylthebaol,Precursor
SAM_034,SAM_062,0.2983889905735954,Phenacetin,Adulterant
SAM_037,SAM_083,0.2983279103093043,Triacetin,Unknown
SAM_065,SAM_091,0.2982713503095239,Caffeine,Adulterant
SAM_002,SAM_075,0.2982548409140434,Meconine,Precursor
SAM_045,SAM_080,0.2981752874595832,Acetylcodeine,Precursor
SAM_036,SAM_088,0.298159333953842,Papaverine,Precursor
SAM_006,SAM_025,0.2981478457030749,Meconine,Precursor
SAM_048,SAM_078,0.2980847203408003,Triacetin,Unknown
SAM_016,SAM_055,0.2980615169387109,Caffeine,Adulterant
SAM_016,SAM_055,0.2980615169387109,Phenacetin,Adulterant
SAM_010,SAM_036,0.2978653820442229,Cocaine,Active
SAM_002,SAM_014,0.2978459075435461,Cinnamoylcocaine,Precursor
SAM_013,SAM_015,0.2976799210106778,Heroin,Active
SAM_013,SAM_015,0.2976799210106778,Cocaine,Active
SAM_030,SAM_058,0.2976382632377075,Hydrocotarnine,Precursor
SAM_030,SAM_058,0.2976382632377075,6-Monoacetylmorphine,Precursor
SAM_030,SAM_070,0.2976183782631528,Cocaine,Active
SAM_010,SAM_023,0.2975751529112287,Phenacetin,Adulterant
SAM_053,SAM_098,0.2975486882603796,Papaverine,Precursor
SAM_019,SAM_039,0.2975466898958808,Hydrocotarnine,Precursor
SAM_054,SAM_093,0.2975445016631935,Acetylcodeine,Precursor
SAM_085,SAM_097,0.2975106789488385,Noscapine,Precursor
SAM_040,SAM_048,0.2974219765185394,6-Monoacetylmorphine,Precursor
SAM_018,SAM_041,0.2974170085336622,Noscapine,Precursor
SAM_018,SAM_041,0.2974170085336622,Ecgonidine methyl ester,Precursor
SAM_023,SAM_089,0.2972701170262403,Meconine,Precursor
SAM_023,SAM_089,0.2972701170262403,Phenacetin,Adulterant
SAM_090,SAM_091,0.2972213786838968,Heroin,Active
SAM_066,SAM_088,0.2971912512038791,Noscapine,Precursor
SAM_040,SAM_076,0.2971041379465962,Phenacetin,Adulterant
SAM_025,SAM_085,0.2970501921620262,Noscapine,Precursor
SAM_049,SAM_089,0.2970185839205184,Meconine,Precursor
SAM_049,SAM_089,0.2970185839205184,Phenacetin,Adulterant
SAM_055,SAM_064,0.296922429623255,Acetylthebaol,Precursor
SAM_055,SAM_064,0.296922429623255,Caffeine,Adulterant
SAM_043,SAM_084,0.2969071552422574,Diacetamate,Unknown
SAM_003,SAM_097,0.2968643140651494,Diacetamate,Unknown
SAM_010,SAM_065,0.296796947629092,Phenacetin,Adulterant
SAM_037,SAM_099,0.296701580430623,Caffeine,Adulterant
SAM_035,SAM_078,0.2966798228885515,Diacetamate,Unknown
SAM_035,SAM_078,0.2966798228885515,Caffeine,Adulterant
SAM_014,SAM_020,0.2966295578131097,Caffeine,Adulterant
SAM_057,SAM_064,0.2965687780437284,Ecgonidine methyl ester,Precursor
SAM_057,SAM_064,0.2965687780437284,Caffeine,Adulterant
SAM_004,SAM_077,0.2965504236613489,Ecgonidine methyl ester,Precursor
SAM_026,SAM_098,0.2965390411670164,Papaverine,Precursor
SAM_081,SAM_089,0.2965378028652367,Ecgonine methyl ester,Precursor
SAM_081,SAM_089,0.2965378028652367,6-Monoacetylmorphine,Precursor
SAM_081,SAM_089,0.2965378028652367,Phenacetin,Adulterant
SAM_006,SAM_084,0.2963793346318666,Diacetamate,Unknown
SAM_003,SAM_058,0.2963025403560912,Diacetamate,Unknown
SAM_024,SAM_085,0.2962495902226541,Hydrocotarnine,Precursor
SAM_089,SAM_091,0.2962061212846226,Ecgonine methyl ester,Precursor
SAM_041,SAM_070,0.2961379742484101,Papaverine,Precursor
SAM_041,SAM_070,0.2961379742484101,Noscapine,Precursor
SAM_017,SAM_034,0.2961045759994977,Cocaine,Active
SAM_062,SAM_093,0.2960487446230571,Caffeine,Adulterant
SAM_058,SAM_088,0.2960418324899551,Acetylcodeine,Precursor
SAM_058,SAM_088,0.2960418324899551,Caffeine,Adulterant
SAM_068,SAM_091,0.2959768233328813,Caffeine,Adulterant
SAM_053,SAM_088,0.2959692506342444,Papaverine,Precursor
SAM_075,SAM_085,0.2956503360155111,Tetramisole or levamisole,Adulterant
SAM_018,SAM_046,0.2955903410133855,Triacetin,Unknown
SAM_042,SAM_051,0.2954221719551629,Acetylcodeine,Precursor
SAM_040,SAM_080,0.2954011771492822,Acetylcodeine,Precursor
SAM_046,SAM_056,0.2952139108421399,Ecgonine methyl ester,Precursor
SAM_012,SAM_036,0.2951727911470659,Diacetamate,Unknown
SAM_012,SAM_036,0.2951727911470659,Cocaine,Active
SAM_032,SAM_093,0.2951243920391074,Caffeine,Adulterant
SAM_033,SAM_084,0.2950941859511103,Diacetamate,Unknown
SAM_076,SAM_092,0.2950645578814203,Cocaine,Active
SAM_004,SAM_092,0.2950487806180157,Meconine,Precursor
SAM_004,SAM_092,0.2950487806180157,Cocaine,Active
SAM_007,SAM_023,0.2949659071750611,Meconine,Precursor
SAM_056,SAM_073,0.2949413557434167,Acetylcodeine,Precursor
SAM_056,SAM_073,0.2949413557434167,Caffeine,Adulterant
SAM_072,SAM_089,0.2949408215388526,Papaverine,Precursor
SAM_020,SAM_060,0.2949021528462999,Caffeine,Adulterant
SAM_038,SAM_044,0.2949004060612757,Heroin,Active
SAM_026,SAM_088,0.2948814901107702,Papaverine,Precursor
SAM_010,SAM_070,0.2948675128851043,Cocaine,Active
SAM_060,SAM_080,0.2948625394844182,Acetaminophen,Adulterant
SAM_036,SAM_098,0.2946514968751005,Papaverine,Precursor
SAM_046,SAM_076,0.2945434697296022,Phenacetin,Adulterant
SAM_044,SAM_068,0.2943389531088609,Meconine,Precursor
SAM_058,SAM_077,0.2943087076002402,Hydrocotarnine,Precursor
SAM_030,SAM_082,0.294254196373852,Phenacetin,Adulterant
SAM_024,SAM_040,0.2942088394273786,Hydrocotarnine,Precursor
SAM_048,SAM_051,0.2940128492941488,Acetaminophen,Adulterant
SAM_021,SAM_099,0.2937841944064669,Acetaminophen,Adulterant
SAM_021,SAM_099,0.2937841944064669,Phenacetin,Adulterant
SAM_005,SAM_083,0.293782906816203,Papaverine,Precursor
SAM_005,SAM_083,0.293782906816203,Phenacetin,Adulterant
SAM_015,SAM_045,0.2935739412657326,Acetylcodeine,Precursor
SAM_015,SAM_045,0.2935739412657326,Heroin,Active
SAM_007,SAM_034,0.2935501574059804,Cocaine,Active
SAM_014,SAM_048,0.2935396082169168,Acetaminophen,Adulterant
SAM_014,SAM_048,0.2935396082169168,6-Monoacetylmorphine,Precursor
SAM_041,SAM_048,0.2934835679246131,Noscapine,Precursor
SAM_041,SAM_048,0.2934835679246131,Benzoic acid,Unknown
SAM_008,SAM_036,0.2933868862058517,Cocaine,Active
SAM_068,SAM_082,0.2933452875520029,Meconine,Precursor
SAM_032,SAM_071,0.2933248248832635,Caffeine,Adulterant
SAM_042,SAM_047,0.2932644589065808,Acetylcodeine,Precursor
SAM_007,SAM_085,0.2932563356844637,Hydrocotarnine,Precursor
SAM_017,SAM_085,0.2931485281336643,Noscapine,Precursor
SAM_017,SAM_085,0.2931485281336643,"3,6-Dimethoxy-4,5-epoxyphenanthene",Precursor
SAM_037,SAM_043,0.2931291437901596,Acetylcodeine,Precursor
SAM_037,SAM_043,0.2931291437901596,Triacetin,Unknown
SAM_033,SAM_048,0.2931072487230657,Benzoic acid,Unknown
SAM_033,SAM_048,0.2931072487230657,Cocaine,Active
SAM_018,SAM_084,0.2930183690127199,Diacetamate,Unknown
SAM_010,SAM_011,0.2929142265398528,Phenacetin,Adulterant
SAM_052,SAM_098,0.2928603271841602,Phenacetin,Adulterant
SAM_037,SAM_073,0.2928445959585015,Acetylcodeine,Precursor
SAM_037,SAM_073,0.2928445959585015,Caffeine,Adulterant
SAM_046,SAM_078,0.2927156296612969,Triacetin,Unknown
SAM_013,SAM_024,0.2926645373127017,Caffeine,Adulterant
SAM_011,SAM_014,0.2926046019158416,Heroin,Active
SAM_059,SAM_077,0.2925908620780113,Ecgonidine methyl ester,Precursor
SAM_025,SAM_036,0.2923951623172599,Cocaine,Active
SAM_013,SAM_020,0.2922338663580648,Caffeine,Adulterant
SAM_069,SAM_093,0.2922216033515062,Cocaine,Active
SAM_007,SAM_040,0.2921897368732396,Hydrocotarnine,Precursor
SAM_004,SAM_065,0.2921129298838695,Diacetamate,Unknown
SAM_004,SAM_065,0.2921129298838695,Phenacetin,Adulterant
SAM_046,SAM_072,0.2920868114784064,Heroin,Active
SAM_020,SAM_067,0.2919806572053137,Caffeine,Adulterant
SAM_014,SAM_068,0.2919520881945755,Caffeine,Adulterant
SAM_063,SAM_080,0.29180802248772,Acetylcodeine,Precursor
SAM_006,SAM_042,0.2917134314988435,Acetylcodeine,Precursor
SAM_006,SAM_042,0.2917134314988435,6-Monoacetylmorphine,Precursor
SAM_002,SAM_044,0.2917111637117602,Meconine,Precursor
SAM_044,SAM_063,0.2916325936699449,Meconine,Precursor
SAM_005,SAM_076,0.2915745719156405,Papaverine,Precursor
SAM_005,SAM_076,0.2915745719156405,Phenacetin,Adulterant
SAM_064,SAM_069,0.29145248379358,Ecgonidine methyl ester,Precursor
SAM_064,SAM_069,0.29145248379358,6-Monoacetylmorphine,Precursor
SAM_041,SAM_074,0.2914408027259817,Noscapine,Precursor
SAM_041,SAM_074,0.2914408027259817,Heroin,Active
SAM_025,SAM_031,0.2912989247351682,Cocaine,Active
SAM_062,SAM_092,0.2912872424499614,Caffeine,Adulterant
SAM_044,SAM_088,0.2911841621700314,Meconine,Precursor
SAM_057,SAM_063,0.290945911849011,Caffeine,Adulterant
SAM_057,SAM_063,0.290945911849011,Hydrocotarnine,Precursor
SAM_068,SAM_079,0.2908694731258576,Meconine,Precursor
SAM_056,SAM_070,0.2908592980213073,Papaverine,Precursor
SAM_064,SAM_066,0.2908450347382164,6-Monoacetylmorphine,Precursor
SAM_067,SAM_080,0.2907568342123729,Acetaminophen,Adulterant
SAM_030,SAM_051,0.2906804075863323,Phenacetin,Adulterant
SAM_013,SAM_072,0.2904584972865313,Heroin,Active
SAM_013,SAM_072,0.2904584972865313,Caffeine,Adulterant
SAM_059,SAM_087,0.2903077310546512,Ecgonidine methyl ester,Precursor
SAM_003,SAM_090,0.2901397931480006,Diacetamate,Unknown
SAM_013,SAM_026,0.2900895366410879,Triacetin,Unknown
SAM_055,SAM_092,0.2900034789982755,Caffeine,Adulterant
SAM_055,SAM_079,0.2899763534523404,Heroin,Active
SAM_033,SAM_091,0.2896513840229568,Caffeine,Adulterant
SAM_003,SAM_064,0.2895486938443167,Acetylthebaol,Precursor
SAM_072,SAM_074,0.2894883737198334,Heroin,Active
SAM_072,SAM_074,0.2894883737198334,Caffeine,Adulterant
SAM_016,SAM_048,0.2894826256682787,Cocaine,Active
SAM_039,SAM_066,0.2893458328929876,Noscapine,Precursor
SAM_054,SAM_097,0.2893382629222417,Heroin,Active
SAM_054,SAM_097,0.2893382629222417,Phenacetin,Adulterant
SAM_025,SAM_030,0.2892875691913026,Cocaine,Active
SAM_023,SAM_079,0.2892146185734053,Meconine,Precursor
SAM_017,SAM_023,0.2892075509465278,Meconine,Precursor
SAM_010,SAM_098,0.2892045370214131,Phenacetin,Adulterant
SAM_016,SAM_037,0.28919862855613,Acetylcodeine,Precursor
SAM_016,SAM_037,0.28919862855613,Caffeine,Adulterant
SAM_003,SAM_078,0.2891594200247683,Diacetamate,Unknown
SAM_090,SAM_092,0.2890452634835249,Meconine,Precursor
SAM_036,SAM_052,0.2890100588909849,Cocaine,Active
SAM_010,SAM_025,0.2889368374512842,Cocaine,Active
SAM_012,SAM_029,0.2889361573571175,Noscapine,Precursor
SAM_012,SAM_029,0.2889361573571175,Cocaine,Active
SAM_004,SAM_053,0.2889355636547021,Papaverine,Precursor
SAM_004,SAM_053,0.2889355636547021,Cocaine,Active
SAM_008,SAM_085,0.288881900067002,Noscapine,Precursor
SAM_073,SAM_077,0.2888042657663114,Hydrocotarnine,Precursor
SAM_022,SAM_082,0.2887024985758581,Phenacetin,Adulterant
SAM_031,SAM_067,0.2885610292854744,Acetaminophen,Adulterant
SAM_020,SAM_059,0.2884341979478815,Caffeine,Adulterant
SAM_029,SAM_032,0.2884152874223262,Noscapine,Precursor
SAM_028,SAM_067,0.2883517247691164,Caffeine,Adulterant
SAM_016,SAM_062,0.2882673368278187,Caffeine,Adulterant
SAM_016,SAM_062,0.2882673368278187,Phenacetin,Adulterant
SAM_040,SAM_078,0.2882022580098502,Acetylcodeine,Precursor
SAM_052,SAM_056,0.2879848896288223,Acetylcodeine,Precursor
SAM_029,SAM_050,0.2879646199501114,Cocaine,Active
SAM_052,SAM_083,0.2879606046379219,Phenacetin,Adulterant
SAM_031,SAM_052,0.2878730134933638,Cocaine,Active
SAM_051,SAM_091,0.2878060989383781,Heroin,Active
SAM_032,SAM_078,0.2877431321979148,Caffeine,Adulterant
SAM_069,SAM_078,0.2876759801527662,Meconine,Precursor
SAM_003,SAM_037,0.2875207494948935,Acetylthebaol,Precursor
SAM_048,SAM_055,0.2874582050896611,Noscapine,Precursor
SAM_009,SAM_010,0.2874331762026573,Phenacetin,Adulterant
SAM_051,SAM_065,0.2874077007722754,Phenacetin,Adulterant
SAM_048,SAM_085,0.2873843284914502,Noscapine,Precursor
SAM_029,SAM_088,0.287259527115539,Noscapine,Precursor
SAM_015,SAM_083,0.2871455042242122,Diacetamate,Unknown
SAM_011,SAM_043,0.2871058003761514,Phenacetin,Adulterant
SAM_011,SAM_027,0.2866898907179561,Phenacetin,Adulterant
SAM_062,SAM_079,0.2866495118279755,Heroin,Active
SAM_019,SAM_051,0.28655049553702,Ecgonidine methyl ester,Precursor
SAM_001,SAM_066,0.2865288206935001,6-Monoacetylmorphine,Precursor
SAM_018,SAM_023,0.2863271979782393,Diacetamate,Unknown
SAM_093,SAM_099,0.2863094682345034,Caffeine,Adulterant
SAM_066,SAM_073,0.2862632424810261,6-Monoacetylmorphine,Precursor
SAM_015,SAM_068,0.2861731408753746,Meconine,Precursor
SAM_036,SAM_078,0.2860507793569109,Diacetamate,Unknown
SAM_068,SAM_077,0.2859716663722319,Hydrocotarnine,Precursor
SAM_020,SAM_098,0.2859670238907727,Caffeine,Adulterant
SAM_003,SAM_043,0.2858638657549942,Diacetamate,Unknown
SAM_015,SAM_065,0.2858595063220051,Diacetamate,Unknown
SAM_063,SAM_095,0.285779437763026,Caffeine,Adulterant
SAM_063,SAM_095,0.285779437763026,Hydrocotarnine,Precursor
SAM_023,SAM_092,0.2856557120975437,Meconine,Precursor
SAM_002,SAM_017,0.2856282040202651,Meconine,Precursor
SAM_048,SAM_068,0.2856087743392681,Noscapine,Precursor
SAM_025,SAM_095,0.2854371046946584,Cocaine,Active
SAM_028,SAM_095,0.2854111963525223,Caffeine,Adulterant
SAM_007,SAM_020,0.2853543531294819,Caffeine,Adulterant
SAM_019,SAM_078,0.2852743220524351,Cinnamoylcocaine,Precursor
SAM_037,SAM_039,0.2851041090590336,Acetylcodeine,Precursor
SAM_018,SAM_051,0.2850349969986726,Ecgonidine methyl ester,Precursor
SAM_003,SAM_033,0.284984283831251,Diacetamate,Unknown
SAM_003,SAM_006,0.2848768088259814,Diacetamate,Unknown
SAM_070,SAM_072,0.2848401615577221,Papaverine,Precursor
SAM_024,SAM_094,0.2847866646883401,Papaverine,Precursor
SAM_067,SAM_100,0.284781537865619,Heroin,Active
SAM_067,SAM_100,0.284781537865619,Acetaminophen,Adulterant
SAM_040,SAM_086,0.2847793780098475,Acetylcodeine,Precursor
SAM_038,SAM_100,0.2847202547185162,Acetylcodeine,Precursor
SAM_038,SAM_100,0.2847202547185162,Heroin,Active
SAM_048,SAM_083,0.2845129505709497,Triacetin,Unknown
SAM_013,SAM_029,0.2845070680248756,Cocaine,Active
SAM_002,SAM_081,0.2843406105348574,Phenacetin,Adulterant
SAM_037,SAM_060,0.2842723660584019,Caffeine,Adulterant
SAM_095,SAM_098,0.284229731368597,Papaverine,Precursor
SAM_095,SAM_098,0.284229731368597,Caffeine,Adulterant
SAM_006,SAM_036,0.2841318316478285,Diacetamate,Unknown
SAM_032,SAM_091,0.2840995468382601,Caffeine,Adulterant
SAM_067,SAM_094,0.284021565838933,Heroin,Active
SAM_023,SAM_045,0.2840086630159189,Phenacetin,Adulterant
SAM_025,SAM_037,0.2839441781300915,Acetylthebaol,Precursor
SAM_088,SAM_095,0.2839253213457595,Papaverine,Precursor
SAM_088,SAM_095,0.2839253213457595,Caffeine,Adulterant
SAM_009,SAM_043,0.2839124113261177,Phenacetin,Adulterant
SAM_047,SAM_087,0.2838411330344961,Cocaine,Active
SAM_025,SAM_076,0.2838357917757365,Cocaine,Active
SAM_003,SAM_029,0.2838059030038372,Delta9-THC,Active
SAM_034,SAM_058,0.2837659662167056,Diacetamate,Unknown
SAM_019,SAM_068,0.2837499218446361,Hydrocotarnine,Precursor
SAM_006,SAM_074,0.2836716796567799,Heroin,Active
SAM_006,SAM_074,0.2836716796567799,Caffeine,Adulterant
SAM_002,SAM_095,0.2836463161861507,Papaverine,Precursor
SAM_002,SAM_095,0.2836463161861507,Hydrocotarnine,Precursor
SAM_009,SAM_027,0.2836200607649973,Phenacetin,Adulterant
SAM_043,SAM_047,0.28353948630678,Acetylcodeine,Precursor
SAM_043,SAM_047,0.28353948630678,Cocaine,Active
SAM_050,SAM_053,0.2834991148013411,Cocaine,Active
SAM_006,SAM_070,0.2834661777051925,Diacetamate,Unknown
SAM_017,SAM_077,0.2834660254433616,Ecgonidine methyl ester,Precursor
SAM_021,SAM_058,0.2833735256415526,Acetaminophen,Adulterant
SAM_047,SAM_053,0.2833032169625561,Cocaine,Active
SAM_070,SAM_078,0.2832970216587809,Diacetamate,Unknown
SAM_059,SAM_070,0.2832235176855547,Papaverine,Precursor
SAM_028,SAM_040,0.2832010805387941,Acetylcodeine,Precursor
SAM_050,SAM_080,0.2831929186818157,Cocaine,Active
SAM_040,SAM_093,0.2831429642871023,Acetylcodeine,Precursor
SAM_010,SAM_090,0.2831389956336413,Phenacetin,Adulterant
SAM_027,SAM_046,0.2830756474929647,Phenacetin,Adulterant
SAM_003,SAM_018,0.2830668695251148,Diacetamate,Unknown
SAM_044,SAM_082,0.2828462420175546,Meconine,Precursor
SAM_027,SAM_085,0.2828293817245596,Hydrocotarnine,Precursor
SAM_017,SAM_030,0.2826586523081958,Cocaine,Active
SAM_007,SAM_018,0.2826213424674527,Caffeine,Adulterant
SAM_016,SAM_061,0.2825398532965129,Acetylcodeine,Precursor
SAM_016,SAM_061,0.2825398532965129,Phenacetin,Adulterant
SAM_013,SAM_053,0.2825210820223377,Cocaine,Active
SAM_032,SAM_099,0.2824323898669432,Caffeine,Adulterant
SAM_036,SAM_041,0.2822758260886197,Papaverine,Precursor
SAM_020,SAM_063,0.2821422777695537,Caffeine,Adulterant
SAM_085,SAM_086,0.2821111956131788,Noscapine,Precursor
SAM_018,SAM_036,0.2820875319292506,Diacetamate,Unknown
SAM_092,SAM_099,0.2819510810784785,Caffeine,Adulterant
SAM_024,SAM_067,0.2817891070749211,Caffeine,Adulterant
SAM_040,SAM_056,0.2817812020152139,Acetylcodeine,Precursor
SAM_002,SAM_015,0.2817582722634134,Meconine,Precursor
SAM_044,SAM_072,0.2817390751568872,Heroin,Active
SAM_078,SAM_091,0.2815259696735842,Caffeine,Adulterant
SAM_058,SAM_083,0.2815015707624089,Diacetamate,Unknown
SAM_013,SAM_080,0.2814023918936318,Cocaine,Active
SAM_032,SAM_049,0.281351384863795,Caffeine,Adulterant
SAM_033,SAM_085,0.2812390785168006,Hydrocotarnine,Precursor
SAM_029,SAM_047,0.2812166228521165,Cocaine,Active
SAM_055,SAM_089,0.2811757158740781,Noscapine,Precursor
SAM_055,SAM_089,0.2811757158740781,Phenacetin,Adulterant
SAM_021,SAM_067,0.2809628837369451,Acetaminophen,Adulterant
SAM_056,SAM_085,0.2809226022352618,"3,6-Dimethoxy-4,5-epoxyphenanthene",Precursor
SAM_048,SAM_094,0.2807919214864153,6-Monoacetylmorphine,Precursor
SAM_048,SAM_094,0.2807919214864153,Cocaine,Active
SAM_011,SAM_082,0.2807439914632412,Phenacetin,Adulterant
SAM_048,SAM_063,0.2807382721752136,Noscapine,Precursor
SAM_026,SAM_086,0.2807154595725014,Papaverine,Precursor
SAM_007,SAM_022,0.2806251602204383,Cocaine,Active
SAM_091,SAM_092,0.2804930821052728,Caffeine,Adulterant
SAM_020,SAM_088,0.2804709354805431,Caffeine,Adulterant
SAM_038,SAM_068,0.2802707588358549,Caffeine,Adulterant
SAM_075,SAM_100,0.2802578867447275,Heroin,Active
SAM_075,SAM_100,0.2802578867447275,Acetaminophen,Adulterant
SAM_075,SAM_100,0.2802578867447275,6-Monoacetylmorphine,Precursor
SAM_010,SAM_055,0.2801044608942416,Phenacetin,Adulterant
SAM_029,SAM_058,0.2799360186660027,Benzoic acid,Unknown
